date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:21:20	139586/139586	---M--	200	added ('OK')	image/png	etag:%2235bdf653f1c502b1545cd2b9cb4bce80%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd6837e75223019204d0f8_CleanShot_2024-08-14_at_20.42.51_2x.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd6837e75223019204d0f8_CleanShot_2024-08-14_at_20.42.51_2x.png	(from https://www.palomasouzaoff.com/blog/how-not-to-design-modern-ui)
19:21:21	151601/151601	---M--	200	added ('OK')	image/png	etag:%2222efc760f0343eacf21e0bb4afaa14e6%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd68372ff57dfccac249b2_CleanShot_2024-08-14_at_20.50.31_2x.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd68372ff57dfccac249b2_CleanShot_2024-08-14_at_20.50.31_2x.png	(from https://www.palomasouzaoff.com/blog/how-not-to-design-modern-ui)
19:21:21	243832/243832	---M--	200	added ('OK')	image/png	etag:%2299a4037ba5765c5c1946589aa31b43fa%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd6837f6ff94ad4ae1926e_CleanShot_2024-08-14_at_20.44.34_2x.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd6837f6ff94ad4ae1926e_CleanShot_2024-08-14_at_20.44.34_2x.png	(from https://www.palomasouzaoff.com/blog/how-not-to-design-modern-ui)
19:21:21	140679/140679	---M--	200	added ('OK')	image/png	etag:%22114c44cdd5d4195f564197a2e55c33c0%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd683768915070095645f8_CleanShot_2024-08-14_at_20.50.13_2x.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd683768915070095645f8_CleanShot_2024-08-14_at_20.50.13_2x.png	(from https://www.palomasouzaoff.com/blog/how-not-to-design-modern-ui)
19:21:21	105118/105118	---M--	200	added ('OK')	image/png	etag:%228b248eab2c8fdb3fdee02af7e17afc3e%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd6837abbca9799364b2ef_CleanShot_2024-08-14_at_21.40.52_2x.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd6837abbca9799364b2ef_CleanShot_2024-08-14_at_21.40.52_2x.png	(from https://www.palomasouzaoff.com/blog/how-not-to-design-modern-ui)
19:21:22	93202/93202	---M--	200	added ('OK')	image/png	etag:%226a1cff4da126ba2d740bcba01c733380%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd6837e75223019204d146_CleanShot_2024-08-14_at_21.41.35_2x.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd6837e75223019204d146_CleanShot_2024-08-14_at_21.41.35_2x.png	(from https://www.palomasouzaoff.com/blog/how-not-to-design-modern-ui)
19:21:22	171910/171910	---M--	200	added ('OK')	image/png	etag:%22001fa483d9a1fff1250798eab4755d20%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd6837779e36cc96f2ef46_CleanShot_2024-08-14_at_21.32.57_2x.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd6837779e36cc96f2ef46_CleanShot_2024-08-14_at_21.32.57_2x.png	(from https://www.palomasouzaoff.com/blog/how-not-to-design-modern-ui)
19:21:23	226044/226044	---M--	200	added ('OK')	image/png	etag:%2214ed289039fc20c94f935d409cd56dc8%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd683782142cc3efd57ff0_CleanShot_2024-08-14_at_21.32.15_2x.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd683782142cc3efd57ff0_CleanShot_2024-08-14_at_21.32.15_2x.png	(from https://www.palomasouzaoff.com/blog/how-not-to-design-modern-ui)
19:21:23	133075/133075	---M--	200	added ('OK')	image/png	etag:%227601022da3326beedd334a379ec66a3b%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd6837e062540849b88700_CleanShot_2024-08-14_at_21.40.24_2x.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd6837e062540849b88700_CleanShot_2024-08-14_at_21.40.24_2x.png	(from https://www.palomasouzaoff.com/blog/how-not-to-design-modern-ui)
19:21:23	320383/320383	---M--	200	added ('OK')	image/png	etag:%227b0c163dbc793c5320fc0135e02fde0f%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd683768915070095645ec_CleanShot_2024-08-14_at_21.43.10_2x.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd683768915070095645ec_CleanShot_2024-08-14_at_21.43.10_2x.png	(from https://www.palomasouzaoff.com/blog/how-not-to-design-modern-ui)
19:21:24	183611/183611	---M--	200	added ('OK')	image/png	etag:%22756397239aa9088e11bada5626620e1b%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd68377f7d6c7f200f1d2a_CleanShot_2024-08-14_at_21.50.29_2x.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd68377f7d6c7f200f1d2a_CleanShot_2024-08-14_at_21.50.29_2x.png	(from https://www.palomasouzaoff.com/blog/how-not-to-design-modern-ui)
19:21:24	180551/180551	---M--	200	added ('OK')	image/png	etag:%220384f38a1628c3732fe9445400ab5899%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd6837d83aad67e9f783cf_CleanShot_2024-08-14_at_21.51.26_2x.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd6837d83aad67e9f783cf_CleanShot_2024-08-14_at_21.51.26_2x.png	(from https://www.palomasouzaoff.com/blog/how-not-to-design-modern-ui)
19:21:24	141001/141001	---M--	200	added ('OK')	image/png	etag:%2296c0dbc3787cb11779896c555bad78cb%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd6837f6ff94ad4ae192cd_CleanShot_2024-08-14_at_21.53.44_2x.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd6837f6ff94ad4ae192cd_CleanShot_2024-08-14_at_21.53.44_2x.png	(from https://www.palomasouzaoff.com/blog/how-not-to-design-modern-ui)
19:21:24	242145/242145	---M--	200	added ('OK')	image/png	etag:%2239ab6c194d6ee1ab99e2e45710cbc368%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd6837e062540849b88731_CleanShot_2024-08-14_at_21.56.31_2x.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd6837e062540849b88731_CleanShot_2024-08-14_at_21.56.31_2x.png	(from https://www.palomasouzaoff.com/blog/how-not-to-design-modern-ui)
19:21:25	381281/381281	---M--	200	added ('OK')	image/png	etag:%2277f2dae8dbc312bfbf9d7c22a83b634e%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd68375df9af36a8a6e762_CleanShot_2024-08-14_at_22.03.38_2x.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd68375df9af36a8a6e762_CleanShot_2024-08-14_at_22.03.38_2x.png	(from https://www.palomasouzaoff.com/blog/how-not-to-design-modern-ui)
19:21:25	172570/172570	---M--	200	added ('OK')	image/png	etag:%220556dee991e59684126e869c37e48d03%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd68372c14b74cf7d2461f_CleanShot_2024-08-14_at_22.04.51_2x.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd68372c14b74cf7d2461f_CleanShot_2024-08-14_at_22.04.51_2x.png	(from https://www.palomasouzaoff.com/blog/how-not-to-design-modern-ui)
19:21:25	398453/398453	---M--	200	added ('OK')	image/png	etag:%22af6daff681664fa8126ae26577adc71f%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd6837b4a2a760c63231bc_CleanShot_2024-08-14_at_22.05.54_2x.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd6837b4a2a760c63231bc_CleanShot_2024-08-14_at_22.05.54_2x.png	(from https://www.palomasouzaoff.com/blog/how-not-to-design-modern-ui)
19:21:25	236331/236331	---M--	200	added ('OK')	image/png	etag:%225977c3ef9d70a2ed48a06719ffc21f6a%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd6837c450ba47daed1c30_CleanShot_2024-08-14_at_22.08.03_2x.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd6837c450ba47daed1c30_CleanShot_2024-08-14_at_22.08.03_2x.png	(from https://www.palomasouzaoff.com/blog/how-not-to-design-modern-ui)
19:21:26	134434/134434	---M--	200	added ('OK')	image/png	etag:%22a326317609020ea9076f15aca8806008%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd6837d83aad67e9f783d6_CleanShot_2024-08-14_at_22.09.16_2x.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd6837d83aad67e9f783d6_CleanShot_2024-08-14_at_22.09.16_2x.png	(from https://www.palomasouzaoff.com/blog/how-not-to-design-modern-ui)
19:21:26	174271/174271	---M--	200	added ('OK')	image/png	etag:%2210fa140450c00d3defc44bb1bdd7708f%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd6837779e36cc96f2ef7c_CleanShot_2024-08-14_at_22.09.11_2x.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd6837779e36cc96f2ef7c_CleanShot_2024-08-14_at_22.09.11_2x.png	(from https://www.palomasouzaoff.com/blog/how-not-to-design-modern-ui)
19:21:26	165291/165291	---M--	200	added ('OK')	image/png	etag:%225360bbf0c248f33f929d365581deddec%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd68375df9af36a8a6e756_CleanShot_2024-08-14_at_22.10.14_2x.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd68375df9af36a8a6e756_CleanShot_2024-08-14_at_22.10.14_2x.png	(from https://www.palomasouzaoff.com/blog/how-not-to-design-modern-ui)
19:21:26	200836/200836	---M--	200	added ('OK')	image/png	etag:%2203bededd065e7096a58a4e33aca13622%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd6837b4a2a760c63231c9_CleanShot_2024-08-14_at_22.13.41_2x.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd6837b4a2a760c63231c9_CleanShot_2024-08-14_at_22.13.41_2x.png	(from https://www.palomasouzaoff.com/blog/how-not-to-design-modern-ui)
19:21:27	219184/219184	---M--	200	added ('OK')	image/png	etag:%22940272795553295a0882f7e8311474b7%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd683782142cc3efd58009_CleanShot_2024-08-14_at_22.14.30_2x.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/66bd683782142cc3efd58009_CleanShot_2024-08-14_at_22.14.30_2x.png	(from https://www.palomasouzaoff.com/blog/how-not-to-design-modern-ui)
19:21:28	263637/263637	---M--	200	added ('OK')	image/png	etag:%2280ae057f95f4eb371686acba6c3e2f75%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63ee0e9d3465de8853c30ea9_Pricing%20Strategy%20Guide%201.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63ee0e9d3465de8853c30ea9_Pricing%20Strategy%20Guide%201.png	(from https://www.palomasouzaoff.com/blog/pricing-freelance-services)
19:21:28	163297/163297	---M--	200	added ('OK')	image/png	etag:%22cd5da359f4deef3ae65df9106bb4d767%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63ccd832d802df7dcf83931e_Thebestinvestment.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63ccd832d802df7dcf83931e_Thebestinvestment.png	(from https://www.palomasouzaoff.com/blog/9-income-streams-in-2022)
19:21:29	722621/722621	---M--	200	added ('OK')	image/png	etag:%2247e75f717af4063733dcd176b77e2960%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63ccd9e570ce98eda0512120_CleanShot%202023-01-22%20at%2014.37.11%402x.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63ccd9e570ce98eda0512120_CleanShot%202023-01-22%20at%2014.37.11@2x.png	(from https://www.palomasouzaoff.com/blog/9-income-streams-in-2022)
19:21:29	1412749/1412749	---M--	200	added ('OK')	image/png	etag:%22a14401d1b9e669861261046928c1f540%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63ccd94815116f54d7679c2b_rachels-paid-products.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63ccd94815116f54d7679c2b_rachels-paid-products.png	(from https://www.palomasouzaoff.com/blog/9-income-streams-in-2022)
19:21:29	446735/446735	---M--	200	added ('OK')	image/png	etag:%22f6d020045e8e930bf83748b6c44d4576%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63ccd9f13f5ddfd7778a6fb4_CleanShot%202023-01-22%20at%2014.37.01%402x.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63ccd9f13f5ddfd7778a6fb4_CleanShot%202023-01-22%20at%2014.37.01@2x.png	(from https://www.palomasouzaoff.com/blog/9-income-streams-in-2022)
19:21:29	94569/94569	---M--	200	added ('OK')	image/png	etag:%22021bd6a99a15ddbb57539c58435813cb%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63ccd8680760e7089b3cfed4_LifeIsMoreRandomThanItSeems.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63ccd8680760e7089b3cfed4_LifeIsMoreRandomThanItSeems.png	(from https://www.palomasouzaoff.com/blog/9-income-streams-in-2022)
19:21:30	64657/64657	---M--	200	added ('OK')	image/png	etag:%227c4e69ca412de77766d04182be8b2895%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63ccd85e440ed7c5e7ede158_Naval%20Dont%20Rent%20Out%20Time.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63ccd85e440ed7c5e7ede158_Naval%20Dont%20Rent%20Out%20Time.png	(from https://www.palomasouzaoff.com/blog/9-income-streams-in-2022)
19:21:30	351160/351160	---M--	200	added ('OK')	image/png	etag:%221f487d82e7f46129a79f6ac37c5a72f4%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63ccd956d7632eaeb4498c97_Seth%20Godin.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63ccd956d7632eaeb4498c97_Seth%20Godin.png	(from https://www.palomasouzaoff.com/blog/9-income-streams-in-2022)
19:21:30	226218/226218	---M--	200	added ('OK')	image/png	etag:%2227054ad67e1474ee328738345c10e86f%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63ccd85257b94e41f4dbfc1d_FluctuationOfIncome.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63ccd85257b94e41f4dbfc1d_FluctuationOfIncome.png	(from https://www.palomasouzaoff.com/blog/9-income-streams-in-2022)
19:21:31	85474/85474	---M--	200	added ('OK')	image/png	etag:%22a1405563c256be821f862cac84ca2f5b%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63ccd890763a9efa984e4dcf_Naval%20Purpose%20of%20Wealth.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63ccd890763a9efa984e4dcf_Naval%20Purpose%20of%20Wealth.png	(from https://www.palomasouzaoff.com/blog/9-income-streams-in-2022)
19:21:32	227288/227288	---M--	200	added ('OK')	image/png	etag:%2270d0aa406dba1234d0c00b8d507cd2f8%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63ccd903993f002b5f4bf7d2_Chuck%20Palahniuk.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63ccd903993f002b5f4bf7d2_Chuck%20Palahniuk.png	(from https://www.palomasouzaoff.com/blog/9-income-streams-in-2022)
19:21:32	1291702/1291702	---M--	200	added ('OK')	image/png	etag:%221c34662f5a5be4e9d5235c08b1f4ca9a%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63bfb7407842c56c16991340_rh-quote-2.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63bfb7407842c56c16991340_rh-quote-2.png	(from https://www.palomasouzaoff.com/blog/why-i-quit-my-high-paying-job)
19:21:33	1392299/1392299	---M--	200	added ('OK')	image/png	etag:%22ae7248136d55c7a32562df16f8f2d6f0%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63bfb2dca55c343418d4ebbf_rh-quote-3-2.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63bfb2dca55c343418d4ebbf_rh-quote-3-2.png	(from https://www.palomasouzaoff.com/blog/why-i-quit-my-high-paying-job)
19:21:34	1159541/1159541	---M--	200	added ('OK')	image/png	etag:%22fab6ce8b0d71b166e1b630da73aad3dd%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63bfb36ffd55873a0dbc9ab2_rh-quote-6-2.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63bfb36ffd55873a0dbc9ab2_rh-quote-6-2.png	(from https://www.palomasouzaoff.com/blog/why-i-quit-my-high-paying-job)
19:21:34	1152568/1152568	---M--	200	added ('OK')	image/png	etag:%22f5f535d1a37490c38eb7e8ed79908377%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63bfb283cfbc6c849b2630f6_rh-quote-4.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63bfb283cfbc6c849b2630f6_rh-quote-4.png	(from https://www.palomasouzaoff.com/blog/why-i-quit-my-high-paying-job)
19:21:34	1157016/1157016	---M--	200	added ('OK')	image/png	etag:%22d29fd930cfbac398af1e8d03386468db%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63bfb7d936a47c7fd2e6292f_rh-quote-7.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63bfb7d936a47c7fd2e6292f_rh-quote-7.png	(from https://www.palomasouzaoff.com/blog/why-i-quit-my-high-paying-job)
19:21:35	976726/976726	---M--	200	added ('OK')	image/png	etag:%22b5e2225ff640ef2333557a08b12cebe5%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63bfb71c0fc062d7ce3f06cb_rh-quote-1.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63bfb71c0fc062d7ce3f06cb_rh-quote-1.png	(from https://www.palomasouzaoff.com/blog/why-i-quit-my-high-paying-job)
19:21:35	966319/966319	---M--	200	added ('OK')	image/png	etag:%221f699fefaebc3af91a539e8c287e5e01%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63bfb72c79c8e27a128fba46_rh-quote-8.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63bfb72c79c8e27a128fba46_rh-quote-8.png	(from https://www.palomasouzaoff.com/blog/why-i-quit-my-high-paying-job)
19:21:36	440396/440396	---M--	200	added ('OK')	image/png	etag:%22b7df17ddb84877a605f66536a16f2744%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/6391687e1c70c9745b76aa2c_CleanShot%202022-12-08%20at%2012.29.58%402x.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/6391687e1c70c9745b76aa2c_CleanShot%202022-12-08%20at%2012.29.58@2x.png	(from https://www.palomasouzaoff.com/blog/6-ways-to-boost-productivity-using-chatgpt)
19:21:36	1394188/1394188	---M--	200	added ('OK')	image/png	etag:%22caa9cc846c31007e7b045134692e7851%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/6391680de08470b86c7ee56d_b1a.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/6391680de08470b86c7ee56d_b1a.png	(from https://www.palomasouzaoff.com/blog/6-ways-to-boost-productivity-using-chatgpt)
19:21:37	1291075/1291075	---M--	200	added ('OK')	image/png	etag:%22decc3981a2b2e31edcf105caebc955c0%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63916ae6368c9d125595029e_b2.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63916ae6368c9d125595029e_b2.png	(from https://www.palomasouzaoff.com/blog/6-ways-to-boost-productivity-using-chatgpt)
19:21:37	1531658/1531658	---M--	200	added ('OK')	image/png	etag:%2240313785d4511ee2f485746a28f39c62%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63916af2a19785e9bad93563_CleanShot%202022-12-07%20at%2021.58%201.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63916af2a19785e9bad93563_CleanShot%202022-12-07%20at%2021.58%201.png	(from https://www.palomasouzaoff.com/blog/6-ways-to-boost-productivity-using-chatgpt)
19:21:37	1000644/1000644	---M--	200	added ('OK')	image/png	etag:%22232b11e2d9ca71f34db7950ba37378b9%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/6391695aa1978577f5d9230a_b5.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/6391695aa1978577f5d9230a_b5.png	(from https://www.palomasouzaoff.com/blog/6-ways-to-boost-productivity-using-chatgpt)
19:21:38	1344197/1344197	---M--	200	added ('OK')	image/png	etag:%22d880439b5230851271d7167c3ab971f2%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/6391692264bf261436744b44_b8.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/6391692264bf261436744b44_b8.png	(from https://www.palomasouzaoff.com/blog/6-ways-to-boost-productivity-using-chatgpt)
19:21:38	452829/452829	---M--	200	added ('OK')	image/png	etag:%2203fb45ea15eeb71367cb1caaf808e580%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63916b3f7ac2b544bb19baec_CleanShot%202022-12-08%20at%2012.42.06%402x.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63916b3f7ac2b544bb19baec_CleanShot%202022-12-08%20at%2012.42.06@2x.png	(from https://www.palomasouzaoff.com/blog/6-ways-to-boost-productivity-using-chatgpt)
19:21:38	1307531/1307531	---M--	200	added ('OK')	image/png	etag:%22ba65187f20261cf1237e6448498615b5%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63916952afa14e7beb0454de_b9.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63916952afa14e7beb0454de_b9.png	(from https://www.palomasouzaoff.com/blog/6-ways-to-boost-productivity-using-chatgpt)
19:21:38	1663981/1663981	---M--	200	added ('OK')	image/png	etag:%228b0ed4a72ce71c6e02aa22af207877ef%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/639169b1b654ac120aa80c74_b10.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/639169b1b654ac120aa80c74_b10.png	(from https://www.palomasouzaoff.com/blog/6-ways-to-boost-productivity-using-chatgpt)
19:21:39	1049393/1049393	---M--	200	added ('OK')	image/png	etag:%225ffc849bf6ba115c8ae9e744cdfc03c5%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/639169fe4f4fe84ed4a081d7_b13.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/639169fe4f4fe84ed4a081d7_b13.png	(from https://www.palomasouzaoff.com/blog/6-ways-to-boost-productivity-using-chatgpt)
19:21:39	1434723/1434723	---M--	200	added ('OK')	image/png	etag:%22074327cec84897d5753798876d390236%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63916a144f4fe88159a082aa_b14.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63916a144f4fe88159a082aa_b14.png	(from https://www.palomasouzaoff.com/blog/6-ways-to-boost-productivity-using-chatgpt)
19:21:39	2034907/2034907	---M--	200	added ('OK')	image/png	etag:%223f4dcbb8ff767097b1d8e0315a9803bd%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/639169c91c70c95dd776be51_b12.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/639169c91c70c95dd776be51_b12.png	(from https://www.palomasouzaoff.com/blog/6-ways-to-boost-productivity-using-chatgpt)
19:21:40	1186560/1186560	---M--	200	added ('OK')	image/png	etag:%22a6703e0b401cd77761207e230fc31c69%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63916a5ea197857a5dd92e45_b15.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63916a5ea197857a5dd92e45_b15.png	(from https://www.palomasouzaoff.com/blog/6-ways-to-boost-productivity-using-chatgpt)
19:21:40	1526681/1526681	---M--	200	added ('OK')	image/png	etag:%226dea1c4e7a84b33796a0738535f26bf4%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63916a77427fa1bb9eb3bdeb_b16.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63916a77427fa1bb9eb3bdeb_b16.png	(from https://www.palomasouzaoff.com/blog/6-ways-to-boost-productivity-using-chatgpt)
19:21:40	1672918/1672918	---M--	200	added ('OK')	image/png	etag:%22111b0e1191654010073cdc117404e3f7%22	https://cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63916b67e340b58591b91c7e_b17.png	C:/Users/Lucas/Site%20Paloma/cdn.prod.website-files.com/60cb52c2404d62254c4e0481/63916b67e340b58591b91c7e_b17.png	(from https://www.palomasouzaoff.com/blog/6-ways-to-boost-productivity-using-chatgpt)
19:21:41	10498/10498	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22463f6c421ceec5ec7cbd5bde3b823069%22	https://www.palomasouzaoff.com/newsletterr	C:/Users/Lucas/Site%20Paloma/www.palomasouzaoff.com/newsletterr.c3.delayed	(from https://www.palomasouzaoff.com/blog/how-i-manage-my-time)
